tournament_year,official_name,country,confederation,role_pool,source_url
1966,Concetto Lo Bello,Italy,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Bertil Lööw,Sweden,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Armando Marques,Brazil,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,George McCabe,England,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Hugh Phillips,Scotland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Dimitar Rumenchev,Bulgaria,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Pierre Schwinte,France,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Kurt Tschenscher,West Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Arturo Yamasaki Maldonado,Peru,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Konstantin Zečević,Yugoslavia,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,István Zsolt,Hungary,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
1966,Choi Duk-ryong,North Korea,AFC,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/66full.html
1966,Clements,England,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/66full.html
1966,Crawford,England,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/66full.html
1966,Howley,England,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/66full.html
1966,Taylor,England,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/66full.html
1966,Vicuña,Chile,CONMEBOL,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/66full.html
1970,Abel Aguilar Elizalde,Mexico,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Tofiq Bahramov,Soviet Union,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Ramón Barreto Ruíz,Uruguay,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Bobby Davidson,Scotland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Diego De Leo,Mexico,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Rudi Glöckner,East Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Rafael Hormazábal Díaz,Chile,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Ali Kandil,United Arab Republic,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Abraham Klein,Israel,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Henry Landauer,United States,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Vital Loraux,Belgium,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Roger Machin,France,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Ferdinand Marschall,Austria,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Ángel Norberto Coerezza,Argentina,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,José María Ortiz de Mendíbil,Spain,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Andrei Rădulescu,Romania,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Antonio Ribeiro Saldanha,Portugal,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Antonio Sbardella,Italy,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Rudolf Scheurer,Switzerland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Seyoum Tarekegn,Ethiopia,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Jack Taylor,England,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Kurt Tschenscher,West Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Laurens van Ravens,Netherlands,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Ayrton Vieira de Moraes,Brazil,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Arturo Yamasaki Maldonado,Peru,CONMEBOL,referee,https://github.com/jfjelstul/worldcup
1970,Werner Winsemann,Canada,CONCACAF,appointed; no match recorded,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
1970,Arturo Yamasaki,Mexico,CONCACAF,linesman only,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup; https://www.rsssf.org/tables/70full.html
1970,Dunstan,Bermuda,CONCACAF,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/70full.html
1970,Emsberger,Hungary,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/70full.html
1970,Horvat,Yugoslavia,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/70full.html
1970,Maruyama,Japan,AFC,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/70full.html
1970,Velasquez,Colombia,CONMEBOL,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/70full.html
1974,Aurelio Angonese,Italy,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Doğan Babacan,Turkey,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Ramón Barreto Ruíz,Uruguay,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Tony Boskovic,Australia,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Bobby Davidson,Scotland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Omar Delgado Gómez,Colombia,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Rudi Glöckner,East Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Alfonso González Archundía,Mexico,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Pavel Kazakov,Soviet Union,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Erich Linemayr,Austria,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Vicente Llobregat,Venezuela,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Vital Loraux,Belgium,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Armando Marques,Brazil,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Mahmoud Mustafa Kamel,Egypt,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Youssou N'Diaye,Senegal,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Jafar Namdar,Iran,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Károly Palotai,Hungary,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Edison Peréz Núñez,Peru,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Luis Pestarino,Argentina,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Nicolae Rainea,Romania,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Pablo Sánchez Ibáñez,Spain,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Rudolf Scheurer,Switzerland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Gerhard Schulenburg,West Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Govindasamy Suppiah,Singapore,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Jack Taylor,England,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Clive Thomas,Wales,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Kurt Tschenscher,West Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Arie van Gemert,Netherlands,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Hans-Joachim Weyland,West Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Werner Winsemann,Canada,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
1974,Heinz Aldinger,West Germany,UEFA,linesman only,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup; https://www.rsssf.org/tables/74full.html
1974,Ferdinand Biwersi,West Germany,UEFA,linesman only,https://www.rsssf.org/tables/74full.html; https://github.com/jfjelstul/worldcup
1974,Ohmsen,West Germany,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/74full.html
1974,Walter Eschweiler,West Germany,UEFA,linesman only,https://www.rsssf.org/tables/74full.html; https://github.com/jfjelstul/worldcup
1978,Ramón Barreto Ruíz,Uruguay,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Ferdinand Biwersi,West Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Farouk Bouzo,Syria,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Arnaldo Cézar Coelho,Brazil,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Charles Corver,Netherlands,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Jean Dubach,Switzerland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Ulf Eriksson,Sweden,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,António Garrido,Portugal,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Sergio Gonella,Italy,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Alfonso González Archundía,Mexico,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,John Gordon,Scotland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,César Guerrero Orosco,Peru,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Alojzy Jarguz,Poland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Abraham Klein,Israel,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Erich Linemayr,Austria,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Dušan Maksimović,Yugoslavia,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Ángel Franco Martínez,Spain,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Youssou N'Diaye,Senegal,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Jafar Namdar,Iran,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Ángel Norberto Coerezza,Argentina,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Károly Palotai,Hungary,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Pat Partridge,England,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Adolf Prokop,East Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Nicolae Rainea,Romania,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Francis Rion,Belgium,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Juan Silvagno Cavanna,Chile,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Clive Thomas,Wales,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Robert Wurtz,France,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
1978,Arturo Ithurralde,Argentina,CONMEBOL,linesman only,https://www.rsssf.org/tables/78full.html; https://github.com/jfjelstul/worldcup
1978,Comesaña,Argentina,CONMEBOL,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/78full.html
1978,Ivanov,Soviet Union,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/78full.html
1978,Luis Pestarino,Argentina,CONMEBOL,linesman only,https://www.rsssf.org/tables/78full.html; https://github.com/jfjelstul/worldcup
1978,Samidi,Tunisia,CAF,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/78full.html
1978,Seoudi,Tunisia,CAF,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/78full.html
1978,Tesfaye,Ethiopia,CAF,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/78full.html
1978,Werner Winsemann,Canada,CONCACAF,linesman only,https://www.rsssf.org/tables/78full.html; https://github.com/jfjelstul/worldcup
1982,Ibrahim Youssef Al-Doy,Bahrain,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Yousef Alghoul,Libya,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Gilberto Aristizábal,Colombia,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Luis Barrancos,Bolivia,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Tony Boskovic,Australia,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Juan Daniel Cardellino,Uruguay,CONMEBOL,referee,https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Paolo Casarin,Italy,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Gastón Castro,Chile,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Tam Sun Chan,Hong Kong,AFC,referee,https://github.com/jfjelstul/worldcup
1982,Vojtěch Christov,Czechoslovakia,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Arnaldo Cézar Coelho,Brazil,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Charles Corver,Netherlands,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Bogdan Dotchev,Bulgaria,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Benjamin Dwomoh,Ghana,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Walter Eschweiler,West Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Erik Fredriksson,Sweden,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Bruno Galler,Switzerland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,António Garrido,Portugal,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Arturo Ithurralde,Argentina,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Alojzy Jarguz,Poland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Abraham Klein,Israel,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Enrique Labo Revoredo,Peru,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Belaïd Lacarne,Algeria,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Augusto Lamo Castillo,Spain,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Henning Lund-Sørensen,Denmark,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Damir Matovinović,Yugoslavia,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Rómulo Méndez,Guatemala,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Malcolm Moffat,Northern Ireland,UEFA,referee,https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Héctor Ortiz,Paraguay,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Károly Palotai,Hungary,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Luis Paulino Siles,Costa Rica,CONCACAF,referee,https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Alexis Ponnet,Belgium,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Adolf Prokop,East Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Nicolae Rainea,Romania,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,David Socha,United States,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Myroslav Stupar,Soviet Union,UEFA,referee,https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Bob Valentine,Scotland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Michel Vautrot,France,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Mario Rubio Vázquez,Mexico,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Clive White,England,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Franz Wöhrer,Austria,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
1982,Chan Tam Sun,Hong Kong,AFC,linesman only,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup; https://www.rsssf.org/tables/82full.html
1982,Emilio Soriano Aladrén,Spain,UEFA,linesman only,https://www.rsssf.org/tables/82full.html; https://github.com/jfjelstul/worldcup
1982,Garcia,Spain,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/82full.html
1982,Sánchez,Spain,UEFA,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/82full.html
1986,Luigi Agnolin,Italy,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Fallaj Al-Shanar,Saudi Arabia,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Jamal Al-Sharif,Syria,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Romualdo Arppi Filho,Brazil,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Chris Bambridge,Australia,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Ali Bin Nasser,Tunisia,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Horst Brummeier,Austria,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Valeri Butenko,Soviet Union,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Vojtěch Christov,Czechoslovakia,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,George Courtney,England,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,André Daina,Switzerland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Jesús Díaz,Colombia,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Bogdan Dotchev,Bulgaria,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
